,Description,Price,Rating,ReviewCount,Url,Url_img,Brand
15645,"F-201WAM-7AVCF Men's Classic Quartz Resin Strap, Black, 19 Casual Watch (Model: F-201WAM-7AVCF), Black/Silver, Black/Silver, Quartz Movement",31.09,4.0,13,https://www.amazon.ca/Casio-Classic-Quartz-Resin-Casual/dp/B07RSQFY8Q/ref=sr_1_13720?keywords=watch&qid=1655331290&s=fashion&sr=1-13720,https://m.media-amazon.com/images/I/81yZY96BD5L._AC_UL320_.jpg,Casio
15646,Pro Diver Quartz Grey Dial Men's Watch 30112,91.06,3.2,2,https://www.amazon.ca/Invicta-Diver-Quartz-Watch-30112/dp/B084JRZY9R/ref=sr_1_13721?keywords=watch&qid=1655331290&s=fashion&sr=1-13721,https://m.media-amazon.com/images/I/61PcbsX83hL._AC_UL320_.jpg,INVICTA
15648,Men's DZ1436 White Silicone Quartz Watch with White Dial,99.0,4.0,408,https://www.amazon.ca/Diesel-DZ1436-White-Silicone-Quartz/dp/B004Y4ZB0C/ref=sr_1_13723?keywords=watch&qid=1655331290&s=fashion&sr=1-13723,https://m.media-amazon.com/images/I/51FFIpnZ2VL._AC_UL320_.jpg,Diesel
15649,TW2P91300 Watch,59.99,0.0,2,https://www.amazon.ca/Timex-TW2P91300-Watch/dp/B01DFPDJXG/ref=sr_1_13724?keywords=watch&qid=1655331290&s=fashion&sr=1-13724,https://m.media-amazon.com/images/I/71JnvvlhEYL._AC_UL320_.jpg,Timex
15650,Mens Watch - MTP-V002GL-7,48.01,4.3,12,https://www.amazon.ca/Casio-MTP-V002GL-7BUDF-A919/dp/B00QYKU2EE/ref=sr_1_13725?keywords=watch&qid=1655331290&s=fashion&sr=1-13725,https://m.media-amazon.com/images/I/71AyxMTTixL._AC_UL320_.jpg,Casio
15651,Casual Watch SYG280UR,57.0,4.2,3,https://www.amazon.ca/Superdry-SYG280UR-Casual-Watch/dp/B07XC287F8/ref=sr_1_13726?keywords=watch&qid=1655331290&s=fashion&sr=1-13726,https://m.media-amazon.com/images/I/71TJfzSLHeL._AC_UL320_.jpg,Superdry
15652,Men's Core MRW200HC-7BV White Rubber Quartz Watch,52.89,4.0,79,https://www.amazon.ca/Casio-MRW200HC-7BV-White-Rubber-Quartz/dp/B00IEQ08WM/ref=sr_1_13727?keywords=watch&qid=1655331290&s=fashion&sr=1-13727,https://m.media-amazon.com/images/I/71+WVuV26kL._AC_UL320_.jpg,Casio
15653,Men's Resin Strap Digital Watch W-735H-1AVEF,55.18,4.6,2314,https://www.amazon.ca/Casio-Resin-Strap-Digital-W-735H-1AVEF/dp/B00BFDF20O/ref=sr_1_13728?keywords=watch&qid=1655331290&s=fashion&sr=1-13728,https://m.media-amazon.com/images/I/81QMov7fc2L._AC_UL320_.jpg,Casio
15654,Men's 12558 Pro Diver Black Carbon Fiber Dial Black Polyurethane Watch,107.98,3.7,44,https://www.amazon.ca/Invicta-12558-Diver-Carbon-Polyurethane/dp/B00ATUITS6/ref=sr_1_13729?keywords=watch&qid=1655331290&s=fashion&sr=1-13729,https://m.media-amazon.com/images/I/81I46AiCgRL._AC_UL320_.jpg,INVICTA
15655,Men's Digital Quartz Watch with Plastic Strap GM186,99.0,3.0,5,https://www.amazon.ca/Swatch-GM186-Watch/dp/B0722CW1SV/ref=sr_1_13730?keywords=watch&qid=1655331290&s=fashion&sr=1-13730,https://m.media-amazon.com/images/I/71804vtqexL._AC_UL320_.jpg,Swatch
15656,Captain Kids Blue Quartz Watch,95.49,2.3,6,https://www.amazon.ca/Kipling-Captain-Kids-Quartz-Watch/dp/B00SH51888/ref=sr_1_13731?keywords=watch&qid=1655331290&s=fashion&sr=1-13731,https://m.media-amazon.com/images/I/71h1M-xWQKL._AC_UL320_.jpg,Kipling
15657,Men's Originals GW704 White Rubber Swiss Quartz Watch,99.0,3.1,3,https://www.amazon.ca/Swatch-Originals-GW704-Rubber-Quartz/dp/B00IFX5LE4/ref=sr_1_13732?keywords=watch&qid=1655331290&s=fashion&sr=1-13732,https://m.media-amazon.com/images/I/41v7B74cEML._AC_UL320_.jpg,Swatch
15658,Waterbury Classic 40 mm Stainless Steel Black Dial Watch TW2R71500,69.99,0.0,1,https://www.amazon.ca/Timex-Waterbury-Classic-Stainless-TW2R71500/dp/B07C5QGDH3/ref=sr_1_13733?keywords=watch&qid=1655331290&s=fashion&sr=1-13733,https://m.media-amazon.com/images/I/91-3p5j7IHL._AC_UL320_.jpg,Timex
15659,TW2P91600 Women's Wristwatch,78.43,0.0,7,https://www.amazon.ca/Timex-20549-TW2P91600-Womens-Wristwatch/dp/B01BGN25C0/ref=sr_1_13734?keywords=watch&qid=1655331290&s=fashion&sr=1-13734,https://m.media-amazon.com/images/I/61URRmBH4tL._AC_UL320_.jpg,Timex
15695,Men's W96H-1AVMns 10 Year Battery Classic Watch,88.1,4.4,731,https://www.amazon.ca/Mens-Casio-W96H-1AVMns-Classic-10-Yr/dp/B0010M3I3S/ref=sr_1_13759?keywords=watch&qid=1655331292&s=fashion&sr=1-13759,https://m.media-amazon.com/images/I/71WJ5SzT8nL._AC_UL320_.jpg,Casio
15698,M-Force Delta Automatic Scuba Black Dive Watch with Power Reserve Meter EL07002B,829.0,3.4,4,https://www.amazon.ca/Orient-M-Force-Automatic-Reserve-EL07002B/dp/B013B0QBNA/ref=sr_1_13762?keywords=watch&qid=1655331292&s=fashion&sr=1-13762,https://m.media-amazon.com/images/I/61nAxWeEE5L._AC_UL320_.jpg,Orient
15699,Men's 3600190 Bold Analog Display Swiss Quartz Black Watch,899.0,2.6,3,https://www.amazon.ca/Movado-3600190-Analog-Display-Quartz/dp/B00G7PF3FO/ref=sr_1_13763?keywords=watch&qid=1655331292&s=fashion&sr=1-13763,https://m.media-amazon.com/images/I/91XFpIKlc6L._AC_UL320_.jpg,Movado
15700,Men's H74512133 Khaki Air Black Dial Watch,735.8,4.0,1,https://www.amazon.ca/Hamilton-H74512133-Khaki-Black-Watch/dp/B004KPL0QO/ref=sr_1_13764?keywords=watch&qid=1655331292&s=fashion&sr=1-13764,https://m.media-amazon.com/images/I/91dF5XhZHRL._AC_UL320_.jpg,Hamilton
15701,Men's 606044 Esperanza Two-Tone Watch,799.0,0.0,3,https://www.amazon.ca/Movado-606044-Esperanza-Two-Tone-Watch/dp/B001JJCPCC/ref=sr_1_13765?keywords=watch&qid=1655331292&s=fashion&sr=1-13765,https://m.media-amazon.com/images/I/81Tc0K7W4wL._AC_UL320_.jpg,Movado
15702,Allied LT 40 mm Leather Strap Watch TW2T33300,102.88,4.2,5,https://www.amazon.ca/Timex-Allied-Leather-Strap-TW2T33300/dp/B07QZR1B9H/ref=sr_1_13766?keywords=watch&qid=1655331292&s=fashion&sr=1-13766,https://m.media-amazon.com/images/I/81byF9No2iL._AC_UL320_.jpg,Timex
15703,TW2P98100 Weekender Fairfield Unisex Watch Red with White Stripe 37mm Stainless Steel,101.01,2.8,4,https://www.amazon.ca/Timex-TW2P98100-Weekender-Fairfield-Stainless/dp/B0778Q7K8R/ref=sr_1_13767?keywords=watch&qid=1655331292&s=fashion&sr=1-13767,https://m.media-amazon.com/images/I/61ozSLHuUYL._AC_UL320_.jpg,Timex
15704,"Dress Watch (Model: 5580-ST-00300), Light Grey, Light Grey, Quartz Watch,Quartz Movement",1300.67,4.6,3,https://www.amazon.ca/Raymond-Weil-Parsifal-Stainless-5580-ST-00300/dp/B07H8GSH9T/ref=sr_1_13769?keywords=watch&qid=1655331292&s=fashion&sr=1-13769,https://m.media-amazon.com/images/I/61qQ9Gc3FCL._AC_UL320_.jpg,Raymond Weil
15705,Men's QT5111103 Eastender Classic Watch,100.95,1.0,1,https://www.amazon.ca/Timberland-QT5111103-Eastender-Classic-Watch/dp/B000QDL71M/ref=sr_1_13770?keywords=watch&qid=1655331292&s=fashion&sr=1-13770,https://m.media-amazon.com/images/I/4131gR1tj4L._AC_UL320_.jpg,Timberland
15708,Men's 0765 II Collection Silver Dial Brown Leather Watch,102.45,4.4,432,https://www.amazon.ca/Invicta-0765-Collection-Silver-Leather/dp/B004GVV454/ref=sr_1_13773?keywords=watch&qid=1655331292&s=fashion&sr=1-13773,https://m.media-amazon.com/images/I/91kxbQqTn0L._AC_UL320_.jpg,INVICTA
15709,Men's Core MTP1128A-7A Silver Stainless-Steel Quartz Watch,98.82,3.8,76,https://www.amazon.ca/Casio-MTP1128A-7A-Silver-Stainless-Steel-Quartz/dp/B000VH4QOS/ref=sr_1_13774?keywords=watch&qid=1655331292&s=fashion&sr=1-13774,https://m.media-amazon.com/images/I/717DeCQ75HS._AC_UL320_.jpg,Casio
15710,"Men's Specialty Quartz Watch with Stainless Steel Strap, Two Tone, 22 (Model: 29424)",93.39,0.0,1,https://www.amazon.ca/Invicta-Specialty-Quartz-Watch-Stainless/dp/B07MCVDTVY/ref=sr_1_13775?keywords=watch&qid=1655331292&s=fashion&sr=1-13775,https://m.media-amazon.com/images/I/71o2AmOHJPL._AC_UL320_.jpg,INVICTA
15711,"Men's Aviator Stainless Steel Quartz Watch with Leather Calfskin Strap, Brown, 21 (Model: 22528)",76.69,4.6,2,https://www.amazon.ca/Invicta-Aviator-Quartz-Stainless-Leather/dp/B06XRWVQ42/ref=sr_1_13776?keywords=watch&qid=1655331292&s=fashion&sr=1-13776,https://m.media-amazon.com/images/I/915FRBKwMHL._AC_UL320_.jpg,INVICTA
15712,Men's 17260SYB Specialty Analog Display Mechanical Hand Wind Brown Watch,99.99,4.3,25,https://www.amazon.ca/Invicta-17260SYB-Specialty-Display-Mechanical/dp/B00NNG6HXW/ref=sr_1_13777?keywords=watch&qid=1655331292&s=fashion&sr=1-13777,https://m.media-amazon.com/images/I/914xWg7mHEL._AC_UL320_.jpg,INVICTA
15713,American Apparel MTP-1095Q-9A Casio Analog Leather Strap Watch -Brown / Gold Lines / Gold,103.49,3.9,14,https://www.amazon.ca/American-Apparel-MTP-1095Q-9A-Casio-Leather/dp/B007D00IRK/ref=sr_1_13778?keywords=watch&qid=1655331292&s=fashion&sr=1-13778,https://m.media-amazon.com/images/I/71NzwDJErOL._AC_UL320_.jpg,Casio
15714,Core MW59-1BV Black Resin Quartz Fashion Watch,92.89,4.3,111,https://www.amazon.ca/Casio-Unisex-MW59-1BV-Black-Quartz/dp/B0077298D4/ref=sr_1_13779?keywords=watch&qid=1655331292&s=fashion&sr=1-13779,https://m.media-amazon.com/images/I/519c9kvpqqL._AC_UL320_.jpg,Casio
15715,Men's WS220D-1AV Silver Stainless-Steel Quartz Watch with Digital Dial,104.51,4.2,11,https://www.amazon.ca/Casio-WS220D-1AV-Silver-Stainless-Steel-Digital/dp/B005XEGZXO/ref=sr_1_13780?keywords=watch&qid=1655331292&s=fashion&sr=1-13780,https://m.media-amazon.com/images/I/61J277MtCLL._AC_UL320_.jpg,Casio
15716,Men's AW80-2BV Black Resin Quartz Watch with Black Dial,99.88,4.2,13,https://www.amazon.ca/Casio-AW80-2BV-Black-Resin-Quartz/dp/B000V7I91E/ref=sr_1_13781?keywords=watch&qid=1655331292&s=fashion&sr=1-13781,https://m.media-amazon.com/images/I/71+TPLOMqDL._AC_UL320_.jpg,Casio
15736,B-1026 Soldier Gift Item German Armed Forces Tank Pioneer Watch,53.87,0.0,1,https://www.amazon.ca/B-1026-Soldier-German-Forces-Pioneer/dp/B074FMDBDX/ref=sr_1_13789?keywords=watch&qid=1655331293&s=fashion&sr=1-13789,https://m.media-amazon.com/images/I/61ipg5cmZtL._AC_UL320_.jpg,KIESENBERG
15762,Mondaine Classic 30mm Pink Green Stripe,230.7,0.0,1,https://www.amazon.ca/Mondaine-Classic-Multicolour-Textile-A658-30323-16SBS/dp/B07T42RW59/ref=sr_1_13816?keywords=watch&qid=1655331293&s=fashion&sr=1-13816,https://m.media-amazon.com/images/I/61Cmp4GtgeL._AC_UL320_.jpg,Mondaine
15763,"SBB Stainless Steel Quartz Watch with Leather Strap, White, 24 (Model: A658.30306.16SBA)",191.27,3.4,13,https://www.amazon.ca/Mondaine-Quartz-Stainless-Leather-Casual/dp/B00D91913Y/ref=sr_1_13817?keywords=watch&qid=1655331293&s=fashion&sr=1-13817,https://m.media-amazon.com/images/I/718xGNprURL._AC_UL320_.jpg,Mondaine
15764,Men's Orbit Black Silicone Band Steel Case Quartz Analog Watch GW0012G1,149.9,0.0,2,https://www.amazon.ca/GUESS-Silicone-Quartz-Analog-GW0012G1/dp/B08563SQV5/ref=sr_1_13818?keywords=watch&qid=1655331293&s=fashion&sr=1-13818,https://m.media-amazon.com/images/I/71jSdMlqwUL._AC_UL320_.jpg,Guess
15765,Men's Orbit 46mm Black Rubber Band Steel Case Quartz Analog Watch GW0012G2,159.9,3.3,3,https://www.amazon.ca/GUESS-Rubber-Quartz-Analog-GW0012G2/dp/B082H35BBQ/ref=sr_1_13819?keywords=watch&qid=1655331293&s=fashion&sr=1-13819,https://m.media-amazon.com/images/I/71LjDRGXn6L._AC_UL320_.jpg,Guess
15766,Men's Signatur 40mm Black Steel Bracelet & Case Quartz Analog Watch SKW6579,165.11,4.0,9,https://www.amazon.ca/Skagen-Signatur-Bracelet-Quartz-SKW6579/dp/B07YLPDWB7/ref=sr_1_13820?keywords=watch&qid=1655331293&s=fashion&sr=1-13820,https://m.media-amazon.com/images/I/61BqGWO6iSL._AC_UL320_.jpg,SKAGEN
15767,Mens Analogue Quartz Watch with Leather Strap TBL15257JS.03,171.0,4.6,5,https://www.amazon.ca/Timberland-Analogue-Quartz-Leather-TBL15257JS-03/dp/B07RP8JKDD/ref=sr_1_13821?keywords=watch&qid=1655331293&s=fashion&sr=1-13821,https://m.media-amazon.com/images/I/91yfAO4v5UL._AC_UL320_.jpg,Timberland
15769,"Men's Silver-Tone White Dial Chronograph Watch, BQ1124IE, Stainless Steel",179.95,4.0,2,https://www.amazon.ca/Fossil-Silver-Tone-Chronograph-BQ1124IE-Stainless/dp/B07H4CKLV1/ref=sr_1_13823?keywords=watch&qid=1655331293&s=fashion&sr=1-13823,https://m.media-amazon.com/images/I/71xDXiYG+ZL._AC_UL320_.jpg,Fossil
15770,Mens Analogue Quartz Watch with Leather Strap TBL.15248JS/02,171.99,0.0,1,https://www.amazon.ca/Timberland-Analogue-Leather-TBL-15248JS-02/dp/B0778QS8QK/ref=sr_1_13824?keywords=watch&qid=1655331293&s=fashion&sr=1-13824,https://m.media-amazon.com/images/I/512AkjOZU3L._AC_UL320_.jpg,Timberland
15771,Men's Brown and Silver-Tone Midsize Watch,178.0,0.0,1,https://www.amazon.ca/GUESS-Brown-Silver-Tone-Midsize-Watch/dp/B01N51NU2U/ref=sr_1_13825?keywords=watch&qid=1655331293&s=fashion&sr=1-13825,https://m.media-amazon.com/images/I/71HE1nlUGeL._AC_UL320_.jpg,Guess
15773,Unisex SUOB123 Analog Display Quartz Black Watch,126.0,0.0,2,https://www.amazon.ca/Swatch-Quartz-Plastic-Silicone-Casual/dp/B015CYOYBE/ref=sr_1_13827?keywords=watch&qid=1655331293&s=fashion&sr=1-13827,https://m.media-amazon.com/images/I/611L4DLoIEL._AC_UL320_.jpg,Swatch
15774,Watch swatch SUOO102,135.0,0.0,4,https://www.amazon.ca/Swatch-SUOO102-Watch-swatch/dp/B011K8TQ5A/ref=sr_1_13828?keywords=watch&qid=1655331293&s=fashion&sr=1-13828,https://m.media-amazon.com/images/I/41vbjEZaUkL._AC_UL320_.jpg,Swatch
15776,Watch Puma PU102731009,148.0,0.0,1,https://www.amazon.ca/PUMA-Watch-Puma-PU102731009/dp/B009GJ586M/ref=sr_1_13831?keywords=watch&qid=1655331293&s=fashion&sr=1-13831,https://m.media-amazon.com/images/I/41umD4jd8qL._AC_UL320_.jpg,PUMA
15777,Men's SUIT400 Plastic Analog with Beige Dial Watch,162.0,4.1,5,https://www.amazon.ca/Swatch-SUIT400-Plastic-Analog-Beige/dp/B0058BJ4FS/ref=sr_1_13832?keywords=watch&qid=1655331293&s=fashion&sr=1-13832,https://m.media-amazon.com/images/I/41LRd-jaCwL._AC_UL320_.jpg,Swatch
15825,Silver Stainless Steel Watch-TW2R68400,150.38,4.4,8,https://www.amazon.ca/TIMEX-Silver-Stainless-Steel-Watch-TW2R68400/dp/B07PP685TY/ref=sr_1_13870?keywords=watch&qid=1655331295&s=fashion&sr=1-13870,https://m.media-amazon.com/images/I/613eKlulVVL._AC_UL320_.jpg,Timex
15826,Fairfield Supernova(tm) Chronograph 41 mm Watch TW2R98000,181.73,0.0,1,https://www.amazon.ca/Timex-Fairfield-Supernova-Chronograph-TW2R98000/dp/B07PB5JPVN/ref=sr_1_13871?keywords=watch&qid=1655331295&s=fashion&sr=1-13871,https://m.media-amazon.com/images/I/71R8slR8EgL._AC_UL320_.jpg,Timex
15827,MK1 Steel Chronograph 42 mm Stainless Steel Watch TW2R68900,137.16,1.0,1,https://www.amazon.ca/Timex-Steel-Chronograph-Stainless-TW2R68900/dp/B07C5F956Z/ref=sr_1_13872?keywords=watch&qid=1655331295&s=fashion&sr=1-13872,https://m.media-amazon.com/images/I/81adpcM1lbL._AC_UL320_.jpg,Timex
15828,TW2R47300 Men's Allied Chronograph Beige Dial Strap Watch,164.28,0.0,3,https://www.amazon.ca/Timex-Allied-Chrono-Natural-TW2R47300/dp/B078G2CY56/ref=sr_1_13874?keywords=watch&qid=1655331295&s=fashion&sr=1-13874,https://m.media-amazon.com/images/I/61stPaS1HOL._AC_UL320_.jpg,Timex
15830,Men's Watch A14618G Green Dial With Green Resin Strap,179.95,0.0,1,https://www.amazon.ca/Nautica-Watch-A14618G-Green-Resin/dp/B005EEJBHK/ref=sr_1_13878?keywords=watch&qid=1655331295&s=fashion&sr=1-13878,https://m.media-amazon.com/images/I/41HOjlG3XaL._AC_UL320_.jpg,Nautica
15831,Men's DC Comics Batman Quartz 100m Gold Tone Stainless Steel Watch 32381,132.96,0.0,3,https://www.amazon.ca/Invicta-Comics-Batman-Stainless-32381/dp/B08XQZGXKX/ref=sr_1_13879?keywords=watch&qid=1655331295&s=fashion&sr=1-13879,https://m.media-amazon.com/images/I/61t7TJBrf1S._AC_UL320_.jpg,INVICTA
15832,"Men's Pro Diver Quartz Watch with Stainless-Steel Strap, Gold, 22 (Model: 25823)",126.37,4.7,55,https://www.amazon.ca/Invicta-Diver-Quartz-Stainless-Casual/dp/B078NC1GMQ/ref=sr_1_13880?keywords=watch&qid=1655331295&s=fashion&sr=1-13880,https://m.media-amazon.com/images/I/61mokWSgbTL._AC_UL320_.jpg,INVICTA
15863,"Men's Pro Diver Quartz Watch with Stainless Steel Strap, Two Tone, 22 (Model: 33442)",132.96,0.0,1,https://www.amazon.ca/Invicta-Diver-Quartz-Watch-Stainless/dp/B095L2K2GH/ref=sr_1_13904?keywords=watch&qid=1655331296&s=fashion&sr=1-13904,https://m.media-amazon.com/images/I/71cI2HsxjBL._AC_UL320_.jpg,INVICTA
15864,Men's Bolt Quartz Chrono 100m Blue Dial Stainless Steel Watch 32373,154.15,0.0,1,https://www.amazon.ca/Invicta-Bolt-Quartz-Chrono-Stainless/dp/B08QDMWPD1/ref=sr_1_13905?keywords=watch&qid=1655331296&s=fashion&sr=1-13905,https://m.media-amazon.com/images/I/71usZsPiKHL._AC_UL320_.jpg,INVICTA
15865,G-Shock Special Color Ga-140Gb-1A2 Ga140Gb-1A2 200M Men's Watch,176.5,3.9,19,https://www.amazon.ca/Casio-G-Shock-Special-Ga-140Gb-1A2-Ga140Gb-1A2/dp/B088BWFLWD/ref=sr_1_13906?keywords=watch&qid=1655331296&s=fashion&sr=1-13906,https://m.media-amazon.com/images/I/81YUUBEIyNL._AC_UL320_.jpg,Casio
15866,Men's Analogue Quartz Watch with Leather Calfskin Strap D-MT01-BLS,175.0,2.0,1,https://www.amazon.ca/MVMT-Analogue-Leather-Calfskin-D-MT01-BLS/dp/B084RDZTZG/ref=sr_1_13908?keywords=watch&qid=1655331296&s=fashion&sr=1-13908,https://m.media-amazon.com/images/I/71nGjzfLfYL._AC_UL320_.jpg,MVMT
15867,"Men's Blue Dial Quartz Resin Strap, Black, 24.9 Casual Watch (Model: MCW-110H-2A2VCF)",136.34,4.0,6,https://www.amazon.ca/CASIO-Quartz-Resin-Strap-Casual/dp/B07Z6YNF2L/ref=sr_1_13909?keywords=watch&qid=1655331296&s=fashion&sr=1-13909,https://m.media-amazon.com/images/I/81mDdPGvYzL._AC_UL320_.jpg,Casio
15870,"Men's Specialty Quartz Watch with Stainless Steel Strap, Silver, 22 (Model: 29164)",128.57,0.0,1,https://www.amazon.ca/Invicta-Specialty-Quartz-Stainless-Silver/dp/B07TQWG8KP/ref=sr_1_13912?keywords=watch&qid=1655331296&s=fashion&sr=1-13912,https://m.media-amazon.com/images/I/71Q2GBrRydL._AC_UL320_.jpg,INVICTA
15871,"Men's Pro Diver Quartz Watch with Stainless Steel Strap, Two Tone, 22 (Model: 30800)",177.45,3.8,10,https://www.amazon.ca/Invicta-Diver-Stainless-Quartz-30800/dp/B07SGZ53JY/ref=sr_1_13913?keywords=watch&qid=1655331296&s=fashion&sr=1-13913,https://m.media-amazon.com/images/I/81aFBCa+vaS._AC_UL320_.jpg,INVICTA
15872,"Men's Objet D Art Automatic Watch with Stainless Steel Strap, Silver, 24 (Model: 27570)",157.95,0.0,2,https://www.amazon.ca/Invicta-Bracelet-Automatic-Analog-27570/dp/B07KQH2HLG/ref=sr_1_13914?keywords=watch&qid=1655331296&s=fashion&sr=1-13914,https://m.media-amazon.com/images/I/71MJ5OfWooL._AC_UL320_.jpg,INVICTA
15873,Men's 0830504 Abetone Analog Display Quartz Brown Watch,178.64,0.0,2,https://www.amazon.ca/Ferrari-Abetone-Quartz-Leather-Casual/dp/B07BVVZZ3M/ref=sr_1_13915?keywords=watch&qid=1655331296&s=fashion&sr=1-13915,https://m.media-amazon.com/images/I/91wAjxv+H+L._AC_UL320_.jpg,FERRARI
15874,"Unisex Adult Analogue Quartz Watch with Leather Strap A105-2982-00, Grey, Large, Bracelet",152.0,0.0,1,https://www.amazon.ca/Nixon-Unisex-Analogue-Leather-A105-2982-00/dp/B07B4JXKWJ/ref=sr_1_13916?keywords=watch&qid=1655331296&s=fashion&sr=1-13916,https://m.media-amazon.com/images/I/71799J7TqpL._AC_UL320_.jpg,Nixon
15875,"Men's Speedway Quartz Watch with Stainless Steel Strap, Gold, 26 (Model: 25944)",172.54,0.0,4,https://www.amazon.ca/Invicta-25944-Speedway-Quartz-Chronograph/dp/B077Z6L2BH/ref=sr_1_13917?keywords=watch&qid=1655331296&s=fashion&sr=1-13917,https://m.media-amazon.com/images/I/71WVeSIwdRL._AC_UL320_.jpg,INVICTA
15876,"Men's 'Pro Diver' Quartz Stainless Steel Diving Watch, Color:Silver-Toned (Model: 24652)",171.81,2.6,2,https://www.amazon.ca/Invicta-Diver-Quartz-Stainless-Diving/dp/B073HDB8C4/ref=sr_1_13919?keywords=watch&qid=1655331296&s=fashion&sr=1-13919,https://m.media-amazon.com/images/I/915ZHqWXS-L._AC_UL320_.jpg,INVICTA
15877,"Men's 'Pro Diver' Quartz Stainless Steel Casual Watch, Color:Silver-Toned (Model: 22586)",159.33,4.0,14,https://www.amazon.ca/Invicta-Diver-Quartz-Stainless-Casual/dp/B072ZTG8LP/ref=sr_1_13920?keywords=watch&qid=1655331296&s=fashion&sr=1-13920,https://m.media-amazon.com/images/I/91q9+lgcd8L._AC_UL320_.jpg,INVICTA
15878,"Men's Connection Quartz Watch with Stainless-Steel Strap, Silver, 0.75 (Model: 24768)",130.06,4.0,11,https://www.amazon.ca/Invicta-Connection-Quartz-Stainless-Casual/dp/B0721BBD36/ref=sr_1_13921?keywords=watch&qid=1655331296&s=fashion&sr=1-13921,https://m.media-amazon.com/images/I/71JL3tdCIQL._AC_UL320_.jpg,INVICTA
15881,"Men's Pro Diver Quartz Watch with Stainless Steel Strap, Gold, 26 (Model: 22320)",150.62,3.8,9,https://www.amazon.ca/INVICTA-BRACELET-QUARTZ-ANALOG-22320/dp/B01N0C0H4Z/ref=sr_1_13924?keywords=watch&qid=1655331296&s=fashion&sr=1-13924,https://m.media-amazon.com/images/I/81Bcpt+yprL._AC_UL320_.jpg,INVICTA
15882,"Men's 'Speedway' Quartz Stainless Steel and Silicone Casual Watch, Color:Two Tone (Model: 24233)",147.02,4.4,16,https://www.amazon.ca/Invicta-Speedway-Quartz-Stainless-Silicone/dp/B01MZARTQJ/ref=sr_1_13925?keywords=watch&qid=1655331296&s=fashion&sr=1-13925,https://m.media-amazon.com/images/I/91S2sY8A4zL._AC_UL320_.jpg,INVICTA
15883,"Men's 'Pro Diver' Quartz Stainless Steel and Polyurethane Casual Watch, Color:Grey (Model: 23737)",132.96,4.8,9,https://www.amazon.ca/Invicta-Quartz-Stainless-Polyurethane-Casual/dp/B01MRMU4RN/ref=sr_1_13926?keywords=watch&qid=1655331296&s=fashion&sr=1-13926,https://m.media-amazon.com/images/I/81noUu4vSzL._AC_UL320_.jpg,INVICTA
15884,Men's G-Shock AW591BB-1A Black Silicone Quartz Dress Watch,155.98,4.1,7,https://www.amazon.ca/Casio-G-Shock-AW591BB-1A-Silicone-Quartz/dp/B01LZN28UL/ref=sr_1_13927?keywords=watch&qid=1655331296&s=fashion&sr=1-13927,https://m.media-amazon.com/images/I/81BfEXIwPsL._AC_UL320_.jpg,Casio
15885,"Men's 'Objet D Art' Automatic Stainless Steel and Leather Casual Watch, Color:Brown (Model: 22608)",139.95,0.0,2,https://www.amazon.ca/Invicta-Automatic-Stainless-Leather-Casual/dp/B01LYZ3CU1/ref=sr_1_13928?keywords=watch&qid=1655331296&s=fashion&sr=1-13928,https://m.media-amazon.com/images/I/91BavRlRSiL._AC_UL320_.jpg,INVICTA
15921,"Men's Pro Diver Stainless Steel Quartz Watch with Silicone Strap, Two Tone, 26 (Model: 22308",144.32,1.0,1,https://www.amazon.ca/Invicta-Quartz-Stainless-Silicone-Casual/dp/B01EINS0QU/ref=sr_1_13954?keywords=watch&qid=1655331298&s=fashion&sr=1-13954,https://m.media-amazon.com/images/I/91HzFHBHZHL._AC_UL320_.jpg,INVICTA
15922,"Men's Pro Diver Stainless Steel Quartz Watch with Silicone Strap, Black, 26 (Model: 22310)",161.7,0.0,1,https://www.amazon.ca/Invicta-Quartz-Stainless-Silicone-Casual/dp/B01EINQZ1W/ref=sr_1_13955?keywords=watch&qid=1655331298&s=fashion&sr=1-13955,https://m.media-amazon.com/images/I/91xmZQYJJSL._AC_UL320_.jpg,INVICTA
15923,"Men's 'Pro Diver' Quartz Stainless Steel and Silicone Automatic Watch, Black (Model: 21929)",143.27,4.7,21,https://www.amazon.ca/Invicta-Quartz-Stainless-Silicone-Automatic/dp/B01C5ZUI40/ref=sr_1_13956?keywords=watch&qid=1655331298&s=fashion&sr=1-13956,https://m.media-amazon.com/images/I/81ToIwAo3GL._AC_UL320_.jpg,INVICTA
